address,system,unit,ladder,half-ladder,module,sensor,side,channel,time,charge
268734546,2,5,4,1,4,0,0,337,95,4
268734674,2,13,4,1,4,0,0,249,95,2
268435538,2,5,0,0,0,0,0,243,96,31
268435538,2,5,0,0,0,0,0,1240,96,31
268435538,2,5,0,0,0,0,0,1248,96,31
268435570,2,7,0,0,0,0,0,786,96,5
268435570,2,7,0,0,0,0,0,1943,96,15
268435666,2,13,0,0,0,0,0,888,96,3
268435698,2,15,0,0,0,0,0,594,96,5
268435698,2,15,0,0,0,0,0,1642,96,12
268436514,2,2,1,0,0,0,0,299,96,0
268436514,2,2,1,0,0,0,0,1211,96,19
268436530,2,3,1,0,0,0,0,1980,96,4
268437538,2,2,2,0,0,0,0,641,96,0
268437586,2,5,2,0,0,0,0,1745,96,1
268437602,2,6,2,0,0,0,0,374,96,1
268437602,2,6,2,0,0,0,0,459,96,6
268437602,2,6,2,0,0,0,0,558,96,2
268437602,2,6,2,0,0,0,0,1441,96,2
268437618,2,7,2,0,0,0,0,439,96,1
268437634,2,8,2,0,0,0,0,444,96,8
268437666,2,10,2,0,0,0,0,1204,96,4
268437698,2,12,2,0,0,0,0,273,96,13
268438594,2,4,3,0,0,0,0,256,96,2
268438610,2,5,3,0,0,0,0,415,96,1
268438754,2,14,3,0,0,0,0,379,96,2
268439586,2,2,4,0,0,0,0,989,96,0
268439586,2,2,4,0,0,0,0,1809,96,7
268439666,2,7,4,0,0,0,0,1512,96,0
268439762,2,13,4,0,0,0,0,130,96,8
268439778,2,14,4,0,0,0,0,584,96,3
268439794,2,15,4,0,0,0,0,79,96,1
268440642,2,4,5,0,0,0,0,564,96,0
268440754,2,11,5,0,0,0,0,1262,96,6
268442834,2,13,7,0,0,0,0,1124,96,2
268442850,2,14,7,0,0,0,0,1633,96,4
268442866,2,15,7,0,0,0,0,347,96,3
268468226,2,0,0,1,0,0,0,106,96,1
268468290,2,4,0,1,0,0,0,141,96,0
268468306,2,5,0,1,0,0,0,476,96,7
268468338,2,7,0,1,0,0,0,246,96,4
268468498,2,17,0,1,0,0,0,324,96,0
268469282,2,2,1,1,0,0,0,875,96,9
268469282,2,2,1,1,0,0,0,1874,96,5
268469282,2,2,1,1,0,0,0,1898,96,7
268469330,2,5,1,1,0,0,0,271,96,4
268469330,2,5,1,1,0,0,0,1294,96,2
268470306,2,2,2,1,0,0,0,1345,96,2
268470370,2,6,2,1,0,0,0,646,96,1
268470434,2,10,2,1,0,0,0,1695,96,3
268471378,2,5,3,1,0,0,0,613,96,7
268471378,2,5,3,1,0,0,0,849,96,9
268471378,2,5,3,1,0,0,0,1006,96,4
268471458,2,10,3,1,0,0,0,610,96,17
268471458,2,10,3,1,0,0,0,1565,96,17
268472466,2,9,4,1,0,0,0,78,96,2
268472466,2,9,4,1,0,0,0,1012,96,21
268472498,2,11,4,1,0,0,0,32,96,1
268472514,2,12,4,1,0,0,0,457,96,1
268472562,2,15,4,1,0,0,0,31,96,8
268472562,2,15,4,1,0,0,0,324,96,0
268472562,2,15,4,1,0,0,0,1323,96,1
268473426,2,5,5,1,0,0,0,516,96,2
268473426,2,5,5,1,0,0,0,843,96,3
268473426,2,5,5,1,0,0,0,1869,96,3
268473570,2,14,5,1,0,0,0,273,96,2
268473570,2,14,5,1,0,0,0,1187,96,6
268474466,2,6,6,1,0,0,0,1699,96,1
268474530,2,10,6,1,0,0,0,658,96,1
268475538,2,9,7,1,0,0,0,881,96,2
268501010,2,1,0,0,1,0,0,1418,96,2
268501042,2,3,0,0,1,0,0,2,96,1
268501042,2,3,0,0,1,0,0,1797,96,5
268501074,2,5,0,0,1,0,0,1078,96,3
268501106,2,7,0,0,1,0,0,564,96,5
268501154,2,10,0,0,1,0,0,1397,96,1
268501234,2,15,0,0,1,0,0,1410,96,4
268501250,2,16,0,0,1,0,0,1673,96,2
268502018,2,0,1,0,1,0,0,1700,96,1
268502050,2,2,1,0,1,0,0,88,96,0
268502226,2,13,1,0,1,0,0,152,96,2
268502226,2,13,1,0,1,0,0,167,96,3
268503138,2,6,2,0,1,0,0,1493,96,9
268503298,2,16,2,0,1,0,0,125,96,17
268503298,2,16,2,0,1,0,0,1071,96,18
268504146,2,5,3,0,1,0,0,609,96,2
268504146,2,5,3,0,1,0,0,610,96,4
268504146,2,5,3,0,1,0,0,831,96,4
268504178,2,7,3,0,1,0,0,446,96,6
268504178,2,7,3,0,1,0,0,1491,96,0
268504194,2,8,3,0,1,0,0,1339,96,2
268504194,2,8,3,0,1,0,0,1340,96,6
268505122,2,2,4,0,1,0,0,1081,96,9
268505122,2,2,4,0,1,0,0,1839,96,1
268505202,2,7,4,0,1,0,0,75,96,1
268505266,2,11,4,0,1,0,0,1666,96,3
268506242,2,8,5,0,1,0,0,1856,96,2
268506290,2,11,5,0,1,0,0,1483,96,3
268506290,2,11,5,0,1,0,0,1484,96,3
268506322,2,13,5,0,1,0,0,1655,96,16
268507234,2,6,6,0,1,0,0,1897,96,3
268507378,2,15,6,0,1,0,0,677,96,1
268507378,2,15,6,0,1,0,0,683,96,3
268507378,2,15,6,0,1,0,0,687,96,3
268508306,2,9,7,0,1,0,0,797,96,1
268508370,2,13,7,0,1,0,0,795,96,28
268533794,2,2,0,1,1,0,0,1692,96,3
268533794,2,2,0,1,1,0,0,1693,96,3
268533810,2,3,0,1,1,0,0,4,96,1
268533810,2,3,0,1,1,0,0,431,96,1
268533906,2,9,0,1,1,0,0,941,96,8
268533938,2,11,0,1,1,0,0,1397,96,11
268534818,2,2,1,1,1,0,0,921,96,11
268534882,2,6,1,1,1,0,0,1464,96,4
268534898,2,7,1,1,1,0,0,861,96,12
268534946,2,10,1,1,1,0,0,621,96,3
268535858,2,3,2,1,1,0,0,913,96,12
268535858,2,3,2,1,1,0,0,1703,96,4
268535906,2,6,2,1,1,0,0,482,96,0
268536002,2,12,2,1,1,0,0,742,96,13
268536946,2,7,3,1,1,0,0,1111,96,17
268537890,2,2,4,1,1,0,0,422,96,9
268537890,2,2,4,1,1,0,0,545,96,7
268537890,2,2,4,1,1,0,0,1397,96,31
268538002,2,9,4,1,1,0,0,404,96,1
268538050,2,12,4,1,1,0,0,275,96,3
268538066,2,13,4,1,1,0,0,144,96,15
268538962,2,5,5,1,1,0,0,817,96,2
268539042,2,10,5,1,1,0,0,903,96,6
268539074,2,12,5,1,1,0,0,1919,96,1
268540098,2,12,6,1,1,0,0,1743,96,5
268541090,2,10,7,1,1,0,0,623,96,13
268566546,2,1,0,0,2,0,0,1289,96,2
268566578,2,3,0,0,2,0,0,757,96,9
268566770,2,15,0,0,2,0,0,871,96,10
268567570,2,1,1,0,2,0,0,1419,96,2
268567586,2,2,1,0,2,0,0,2006,96,16
268567602,2,3,1,0,2,0,0,893,96,1
268567602,2,3,1,0,2,0,0,1864,96,3
268567634,2,5,1,0,2,0,0,262,96,4
268567698,2,9,1,0,2,0,0,809,96,3
268567746,2,12,1,0,2,0,0,327,96,9
268567762,2,13,1,0,2,0,0,297,96,1
268567762,2,13,1,0,2,0,0,460,96,3
268567762,2,13,1,0,2,0,0,1907,96,7
268567794,2,15,1,0,2,0,0,57,96,20
268567794,2,15,1,0,2,0,0,1880,96,0
268568626,2,3,2,0,2,0,0,298,96,3
268568626,2,3,2,0,2,0,0,675,96,3
268568802,2,14,2,0,2,0,0,224,96,20
268570658,2,2,4,0,2,0,0,688,96,31
268570690,2,4,4,0,2,0,0,843,96,1
268570690,2,4,4,0,2,0,0,1685,96,4
268570802,2,11,4,0,2,0,0,1654,96,4
268570834,2,13,4,0,2,0,0,1558,96,3
268570866,2,15,4,0,2,0,0,57,96,2
268570866,2,15,4,0,2,0,0,198,96,10
268570866,2,15,4,0,2,0,0,634,96,2
268570866,2,15,4,0,2,0,0,1798,96,28
268571730,2,5,5,0,2,0,0,1366,96,1
268571730,2,5,5,0,2,0,0,1460,96,2
268571794,2,9,5,0,2,0,0,1385,96,2
268571842,2,12,5,0,2,0,0,1337,96,3
268571858,2,13,5,0,2,0,0,1806,96,3
268572914,2,15,6,0,2,0,0,1084,96,3
268573858,2,10,7,0,2,0,0,605,96,5
268599314,2,1,0,1,2,0,0,332,96,5
268599378,2,5,0,1,2,0,0,491,96,0
268599378,2,5,0,1,2,0,0,1420,96,25
268599506,2,13,0,1,2,0,0,1027,96,4
268600338,2,1,1,1,2,0,0,646,96,4
268600386,2,4,1,1,2,0,0,948,96,18
268600402,2,5,1,1,2,0,0,1776,96,1
268600562,2,15,1,1,2,0,0,1122,96,1
268600562,2,15,1,1,2,0,0,2025,96,0
268601394,2,3,2,1,2,0,0,1982,96,4
268601410,2,4,2,1,2,0,0,33,96,1
268602402,2,2,3,1,2,0,0,1967,96,1
268603426,2,2,4,1,2,0,0,398,96,0
268603522,2,8,4,1,2,0,0,1020,96,4
268603522,2,8,4,1,2,0,0,1983,96,1
268603618,2,14,4,1,2,0,0,1191,96,2
268604578,2,10,5,1,2,0,0,1336,96,4
268604578,2,10,5,1,2,0,0,1337,96,1
268605538,2,6,6,1,2,0,0,987,96,3
268632274,2,13,0,0,3,0,0,187,96,5
268633106,2,1,1,0,3,0,0,1407,96,1
268633266,2,11,1,0,3,0,0,1217,96,4
268634258,2,9,2,0,3,0,0,917,96,3
268634322,2,13,2,0,3,0,0,642,96,2
268634370,2,16,2,0,3,0,0,1253,96,1
268635186,2,3,3,0,3,0,0,128,96,4
268635186,2,3,3,0,3,0,0,129,96,0
268635218,2,5,3,0,3,0,0,934,96,2
268635250,2,7,3,0,3,0,0,457,96,4
268635314,2,11,3,0,3,0,0,1653,96,0
268638450,2,15,6,0,3,0,0,480,96,3
268639394,2,10,7,0,3,0,0,1307,96,9
268664834,2,0,0,1,3,0,0,427,96,0
268664834,2,0,0,1,3,0,0,1367,96,0
268664866,2,2,0,1,3,0,0,578,96,6
268665074,2,15,0,1,3,0,0,621,96,2
268665074,2,15,0,1,3,0,0,1412,96,1
268665858,2,0,1,1,3,0,0,878,96,4
268665890,2,2,1,1,3,0,0,1476,96,11
268665922,2,4,1,1,3,0,0,470,96,0
268665922,2,4,1,1,3,0,0,1477,96,4
268666002,2,9,1,1,3,0,0,932,96,0
268666946,2,4,2,1,3,0,0,785,96,0
268666978,2,6,2,1,3,0,0,1358,96,22
268668162,2,16,3,1,3,0,0,50,96,0
268668962,2,2,4,1,3,0,0,1930,96,1
268669138,2,13,4,1,3,0,0,31,96,0
268670050,2,6,5,1,3,0,0,362,96,0
268670082,2,8,5,1,3,0,0,207,96,0
268670082,2,8,5,1,3,0,0,657,96,3
268670098,2,9,5,1,3,0,0,492,96,2
268670098,2,9,5,1,3,0,0,1359,96,1
268670146,2,12,5,1,3,0,0,1551,96,2
268671138,2,10,6,1,3,0,0,1299,96,2
268698626,2,0,1,0,4,0,0,1396,96,0
268698642,2,1,1,0,4,0,0,1901,96,6
268698834,2,13,1,0,4,0,0,1023,96,3
268701762,2,4,4,0,4,0,0,826,96,17
268701938,2,15,4,0,4,0,0,931,96,1
268730546,2,11,0,1,4,0,0,529,96,13
268731490,2,6,1,1,4,0,0,8,96,0
268731618,2,14,1,1,4,0,0,313,96,4
268734674,2,13,4,1,4,0,0,248,96,10
268435474,2,1,0,0,0,0,0,548,97,16
268435538,2,5,0,0,0,0,0,131,97,5
268435538,2,5,0,0,0,0,0,1239,97,31
268435538,2,5,0,0,0,0,0,1241,97,31
268435538,2,5,0,0,0,0,0,1242,97,29
268435538,2,5,0,0,0,0,0,1244,97,31
268435538,2,5,0,0,0,0,0,1246,97,31
268435570,2,7,0,0,0,0,0,1760,97,7
268435634,2,11,0,0,0,0,0,572,97,0
268435634,2,11,0,0,0,0,0,573,97,6
268435634,2,11,0,0,0,0,0,1943,97,8
268435666,2,13,0,0,0,0,0,1223,97,3
268435698,2,15,0,0,0,0,0,983,97,4
268436514,2,2,1,0,0,0,0,17,97,0
268436514,2,2,1,0,0,0,0,300,97,6
268436530,2,3,1,0,0,0,0,1526,97,3
268437586,2,5,2,0,0,0,0,1621,97,0
268437602,2,6,2,0,0,0,0,1129,97,5
268437602,2,6,2,0,0,0,0,1321,97,2
268437634,2,8,2,0,0,0,0,1334,97,1
268437650,2,9,2,0,0,0,0,164,97,3
268437666,2,10,2,0,0,0,0,244,97,2
268437666,2,10,2,0,0,0,0,1203,97,3
268438594,2,4,3,0,0,0,0,257,97,2
268438642,2,7,3,0,0,0,0,1332,97,4
268438706,2,11,3,0,0,0,0,1991,97,6
268438706,2,11,3,0,0,0,0,1992,97,1
268438754,2,14,3,0,0,0,0,1116,97,14
268439586,2,2,4,0,0,0,0,697,97,5
268439586,2,2,4,0,0,0,0,755,97,4
268439586,2,2,4,0,0,0,0,1440,97,3
268439666,2,7,4,0,0,0,0,536,97,3
268439778,2,14,4,0,0,0,0,1520,97,2
268439794,2,15,4,0,0,0,0,1109,97,7
268439794,2,15,4,0,0,0,0,1541,97,27
268439794,2,15,4,0,0,0,0,1754,97,8
268440658,2,5,5,0,0,0,0,512,97,4
268440754,2,11,5,0,0,0,0,315,97,3
268441698,2,6,6,0,0,0,0,627,97,10
268441698,2,6,6,0,0,0,0,690,97,3
268441698,2,6,6,0,0,0,0,920,97,1
268441698,2,6,6,0,0,0,0,934,97,7
268441698,2,6,6,0,0,0,0,1683,97,5
268441762,2,10,6,0,0,0,0,612,97,0
268441762,2,10,6,0,0,0,0,1403,97,6
268441794,2,12,6,0,0,0,0,978,97,12
268441826,2,14,6,0,0,0,0,2020,97,4
268442834,2,13,7,0,0,0,0,1984,97,1
268442866,2,15,7,0,0,0,0,348,97,2
268468258,2,2,0,1,0,0,0,531,97,2
268468258,2,2,0,1,0,0,0,1011,97,2
268468258,2,2,0,1,0,0,0,1524,97,3
268468290,2,4,0,1,0,0,0,1162,97,1
268468290,2,4,0,1,0,0,0,1163,97,0
268468306,2,5,0,1,0,0,0,1729,97,4
268468434,2,13,0,1,0,0,0,2011,97,4
268468466,2,15,0,1,0,0,0,688,97,9
268469378,2,8,1,1,0,0,0,990,97,0
268469378,2,8,1,1,0,0,0,1010,97,8
268469378,2,8,1,1,0,0,0,1012,97,31
268469394,2,9,1,1,0,0,0,1662,97,10
268469410,2,10,1,1,0,0,0,613,97,4
268469426,2,11,1,1,0,0,0,877,97,1
268469426,2,11,1,1,0,0,0,1325,97,4
268470306,2,2,2,1,0,0,0,364,97,1
268470354,2,5,2,1,0,0,0,1086,97,4
268470370,2,6,2,1,0,0,0,834,97,16
268470370,2,6,2,1,0,0,0,1995,97,1
268470402,2,8,2,1,0,0,0,108,97,1
268470402,2,8,2,1,0,0,0,939,97,4
268470434,2,10,2,1,0,0,0,1694,97,9
268470434,2,10,2,1,0,0,0,1796,97,2
268470466,2,12,2,1,0,0,0,862,97,11
268470514,2,15,2,1,0,0,0,1893,97,3
268471410,2,7,3,1,0,0,0,911,97,0
268471410,2,7,3,1,0,0,0,1932,97,8
268471442,2,9,3,1,0,0,0,1749,97,2
268471554,2,16,3,1,0,0,0,651,97,7
268472354,2,2,4,1,0,0,0,170,97,4
268472354,2,2,4,1,0,0,0,969,97,3
268472450,2,8,4,1,0,0,0,701,97,3
268472450,2,8,4,1,0,0,0,1641,97,4
268472482,2,10,4,1,0,0,0,131,97,2
268472546,2,14,4,1,0,0,0,1362,97,1
268472562,2,15,4,1,0,0,0,129,97,6
268473474,2,8,5,1,0,0,0,1991,97,6
268473522,2,11,5,1,0,0,0,1007,97,29
268473570,2,14,5,1,0,0,0,277,97,0
268473570,2,14,5,1,0,0,0,1206,97,2
268473570,2,14,5,1,0,0,0,1260,97,0
268474466,2,6,6,1,0,0,0,433,97,9
268474514,2,9,6,1,0,0,0,1774,97,6
268474514,2,9,6,1,0,0,0,1775,97,1
268474562,2,12,6,1,0,0,0,252,97,5
268475554,2,10,7,1,0,0,0,377,97,8
268475618,2,14,7,1,0,0,0,1163,97,10
268501010,2,1,0,0,1,0,0,237,97,0
268501010,2,1,0,0,1,0,0,238,97,7
268501010,2,1,0,0,1,0,0,1538,97,8
268501042,2,3,0,0,1,0,0,753,97,4
268501154,2,10,0,0,1,0,0,132,97,12
268501154,2,10,0,0,1,0,0,1392,97,0
268501234,2,15,0,0,1,0,0,773,97,2
268502050,2,2,1,0,1,0,0,1735,97,4
268502162,2,9,1,0,1,0,0,924,97,7
268503090,2,3,2,0,1,0,0,53,97,31
268503090,2,3,2,0,1,0,0,442,97,12
268503090,2,3,2,0,1,0,0,1453,97,11
268503090,2,3,2,0,1,0,0,1464,97,11
268503266,2,14,2,0,1,0,0,1540,97,4
268504178,2,7,3,0,1,0,0,571,97,2
268504178,2,7,3,0,1,0,0,1459,97,5
268504226,2,10,3,0,1,0,0,116,97,2
268504242,2,11,3,0,1,0,0,1650,97,3
268504290,2,14,3,0,1,0,0,281,97,7
268504290,2,14,3,0,1,0,0,348,97,0
268504338,2,17,3,0,1,0,0,614,97,2
268504338,2,17,3,0,1,0,0,626,97,4
268505122,2,2,4,0,1,0,0,854,97,1
268505122,2,2,4,0,1,0,0,1846,97,31
268505170,2,5,4,0,1,0,0,141,97,4
268505250,2,10,4,0,1,0,0,400,97,2
268505298,2,13,4,0,1,0,0,958,97,2
268505314,2,14,4,0,1,0,0,1476,97,0
268505330,2,15,4,0,1,0,0,1645,97,4
268506242,2,8,5,0,1,0,0,848,97,4
268506322,2,13,5,0,1,0,0,1654,97,21
268506354,2,15,5,0,1,0,0,1057,97,4
268506354,2,15,5,0,1,0,0,1058,97,2
268508322,2,10,7,0,1,0,0,1662,97,0
268533826,2,4,0,1,1,0,0,1101,97,0
268533906,2,9,0,1,1,0,0,1484,97,4
268533922,2,10,0,1,1,0,0,119,97,1
268533922,2,10,0,1,1,0,0,2010,97,1
268533954,2,12,0,1,1,0,0,1973,97,6
268533970,2,13,0,1,1,0,0,2025,97,0
268534034,2,17,0,1,1,0,0,1614,97,4
268534802,2,1,1,1,1,0,0,915,97,1
268534818,2,2,1,1,1,0,0,1171,97,6
268534818,2,2,1,1,1,0,0,1718,97,8
268534818,2,2,1,1,1,0,0,1826,97,8
268534898,2,7,1,1,1,0,0,860,97,0
268534914,2,8,1,1,1,0,0,464,97,1
268534930,2,9,1,1,1,0,0,1093,97,5
268534994,2,13,1,1,1,0,0,1770,97,2
268535858,2,3,2,1,1,0,0,693,97,6
268535858,2,3,2,1,1,0,0,1927,97,10
268535906,2,6,2,1,1,0,0,412,97,1
268535906,2,6,2,1,1,0,0,1480,97,4
268536034,2,14,2,1,1,0,0,597,97,3
268536866,2,2,3,1,1,0,0,1557,97,3
268536914,2,5,3,1,1,0,0,8,97,5
268536914,2,5,3,1,1,0,0,1633,97,7
268536946,2,7,3,1,1,0,0,153,97,2
268537890,2,2,4,1,1,0,0,543,97,12
268538002,2,9,4,1,1,0,0,1611,97,7
268539074,2,12,5,1,1,0,0,973,97,5
268540050,2,9,6,1,1,0,0,1694,97,3
268540098,2,12,6,1,1,0,0,341,97,4
268541090,2,10,7,1,1,0,0,181,97,18
268541090,2,10,7,1,1,0,0,736,97,2
268566562,2,2,0,0,2,0,0,54,97,6
268566562,2,2,0,0,2,0,0,295,97,4
268566562,2,2,0,0,2,0,0,1829,97,1
268566610,2,5,0,0,2,0,0,602,97,7
268566610,2,5,0,0,2,0,0,1699,97,8
268566642,2,7,0,0,2,0,0,730,97,2
268566770,2,15,0,0,2,0,0,1796,97,11
268568626,2,3,2,0,2,0,0,676,97,5
268568626,2,3,2,0,2,0,0,1528,97,3
268568642,2,4,2,0,2,0,0,1803,97,3
268568706,2,8,2,0,2,0,0,92,97,12
268568722,2,9,2,0,2,0,0,1997,97,2
268568802,2,14,2,0,2,0,0,3,97,2
268568802,2,14,2,0,2,0,0,1206,97,27
268568834,2,16,2,0,2,0,0,1808,97,8
268569666,2,4,3,0,2,0,0,1223,97,1
268569762,2,10,3,0,2,0,0,19,97,10
268569762,2,10,3,0,2,0,0,1965,97,4
268569858,2,16,3,0,2,0,0,89,97,12
268570658,2,2,4,0,2,0,0,1675,97,31
268570658,2,2,4,0,2,0,0,1690,97,25
268570706,2,5,4,0,2,0,0,97,97,7
268570706,2,5,4,0,2,0,0,400,97,2
268570722,2,6,4,0,2,0,0,1383,97,3
268570866,2,15,4,0,2,0,0,936,97,5
268571730,2,5,5,0,2,0,0,200,97,3
268571730,2,5,5,0,2,0,0,201,97,6
268571746,2,6,5,0,2,0,0,991,97,5
268571762,2,7,5,0,2,0,0,1344,97,3
268571778,2,8,5,0,2,0,0,807,97,4
268571842,2,12,5,0,2,0,0,170,97,0
268572866,2,12,6,0,2,0,0,184,97,7
268572898,2,14,6,0,2,0,0,192,97,6
268572898,2,14,6,0,2,0,0,707,97,2
268599314,2,1,0,1,2,0,0,333,97,8
268599394,2,6,0,1,2,0,0,196,97,2
268599474,2,11,0,1,2,0,0,1345,97,27
268599538,2,15,0,1,2,0,0,1054,97,1
268600322,2,0,1,1,2,0,0,360,97,1
268600322,2,0,1,1,2,0,0,1316,97,3
268600354,2,2,1,1,2,0,0,1812,97,3
268600546,2,14,1,1,2,0,0,672,97,12
268601394,2,3,2,1,2,0,0,20,97,5
268601410,2,4,2,1,2,0,0,1925,97,4
268601442,2,6,2,1,2,0,0,524,97,8
268601442,2,6,2,1,2,0,0,1329,97,0
268603426,2,2,4,1,2,0,0,90,97,6
268603426,2,2,4,1,2,0,0,1039,97,5
268603618,2,14,4,1,2,0,0,52,97,4
268603618,2,14,4,1,2,0,0,183,97,2
268604498,2,5,5,1,2,0,0,1714,97,3
268605538,2,6,6,1,2,0,0,703,97,3
268632082,2,1,0,0,3,0,0,1230,97,5
268632146,2,5,0,0,3,0,0,350,97,12
268632146,2,5,0,0,3,0,0,1242,97,0
268632210,2,9,0,0,3,0,0,1871,97,11
268632242,2,11,0,0,3,0,0,869,97,9
268632242,2,11,0,0,3,0,0,1683,97,3
268632242,2,11,0,0,3,0,0,1796,97,9
268633266,2,11,1,0,3,0,0,420,97,2
268634242,2,8,2,0,3,0,0,1823,97,0
268635186,2,3,3,0,3,0,0,126,97,3
268635186,2,3,3,0,3,0,0,142,97,5
268635218,2,5,3,0,3,0,0,915,97,31
268635314,2,11,3,0,3,0,0,462,97,5
268635362,2,14,3,0,3,0,0,686,97,8
268636242,2,5,4,0,3,0,0,1199,97,4
268636306,2,9,4,0,3,0,0,718,97,4
268636306,2,9,4,0,3,0,0,1079,97,14
268636306,2,9,4,0,3,0,0,1519,97,0
268637426,2,15,5,0,3,0,0,92,97,3
268637426,2,15,5,0,3,0,0,112,97,1
268637426,2,15,5,0,3,0,0,1055,97,4
268637426,2,15,5,0,3,0,0,1093,97,1
268638306,2,6,6,0,3,0,0,547,97,3
268664850,2,1,0,1,3,0,0,642,97,11
268664946,2,7,0,1,3,0,0,716,97,9
268665010,2,11,0,1,3,0,0,1148,97,7
268665010,2,11,0,1,3,0,0,1699,97,0
268665074,2,15,0,1,3,0,0,605,97,1
268665074,2,15,0,1,3,0,0,1391,97,1
268665074,2,15,0,1,3,0,0,1392,97,1
268665922,2,4,1,1,3,0,0,473,97,1
268665954,2,6,1,1,3,0,0,1080,97,3
268666130,2,17,1,1,3,0,0,58,97,7
268666978,2,6,2,1,3,0,0,347,97,8
268666978,2,6,2,1,3,0,0,526,97,9
268667010,2,8,2,1,3,0,0,1212,97,7
268667986,2,5,3,1,3,0,0,185,97,19
268667986,2,5,3,1,3,0,0,224,97,4
268668082,2,11,3,1,3,0,0,1312,97,8
268669026,2,6,4,1,3,0,0,489,97,2
268669138,2,13,4,1,3,0,0,15,97,0
268670082,2,8,5,1,3,0,0,912,97,0
268670082,2,8,5,1,3,0,0,1566,97,4
268670114,2,10,5,1,3,0,0,314,97,1
268670146,2,12,5,1,3,0,0,594,97,1
268670162,2,13,5,1,3,0,0,343,97,9
268670194,2,15,5,1,3,0,0,894,97,8
268671074,2,6,6,1,3,0,0,1746,97,4
268671218,2,15,6,1,3,0,0,672,97,31
268671218,2,15,6,1,3,0,0,1601,97,3
268697842,2,15,0,0,4,0,0,1680,97,2
268730418,2,3,0,1,4,0,0,1305,97,1
268731442,2,3,1,1,4,0,0,1467,97,5
268731506,2,7,1,1,4,0,0,747,97,8
268731634,2,15,1,1,4,0,0,153,97,22
268731650,2,16,1,1,4,0,0,1000,97,5
268732466,2,3,2,1,4,0,0,1476,97,2
268734546,2,5,4,1,4,0,0,1159,97,4
268735554,2,4,5,1,4,0,0,660,97,0
268435458,2,0,0,0,0,0,0,1876,98,0
268435458,2,0,0,0,0,0,0,1877,98,1
268435538,2,5,0,0,0,0,0,1145,98,14
268435570,2,7,0,0,0,0,0,942,98,3
268435618,2,10,0,0,0,0,0,1163,98,1
268435698,2,15,0,0,0,0,0,590,98,5
268435698,2,15,0,0,0,0,0,654,98,0
268436514,2,2,1,0,0,0,0,372,98,1
268436514,2,2,1,0,0,0,0,373,98,5
268436514,2,2,1,0,0,0,0,1096,98,4
268436530,2,3,1,0,0,0,0,526,98,0
268436562,2,5,1,0,0,0,0,863,98,4
268437554,2,3,2,0,0,0,0,25,98,4
268437586,2,5,2,0,0,0,0,610,98,0
268437602,2,6,2,0,0,0,0,63,98,1
268437602,2,6,2,0,0,0,0,1031,98,4
268437618,2,7,2,0,0,0,0,1396,98,2
268437634,2,8,2,0,0,0,0,1325,98,16
268437698,2,12,2,0,0,0,0,632,98,0
268437698,2,12,2,0,0,0,0,1313,98,0
268437762,2,16,2,0,0,0,0,486,98,8
268438610,2,5,3,0,0,0,0,352,98,6
268438642,2,7,3,0,0,0,0,369,98,4
268438690,2,10,3,0,0,0,0,152,98,9
268438690,2,10,3,0,0,0,0,1363,98,2
268438706,2,11,3,0,0,0,0,649,98,0
268438706,2,11,3,0,0,0,0,1165,98,6
268438706,2,11,3,0,0,0,0,1295,98,6
268438738,2,13,3,0,0,0,0,1848,98,2
268438754,2,14,3,0,0,0,0,1293,98,15
268439586,2,2,4,0,0,0,0,426,98,6
268439666,2,7,4,0,0,0,0,535,98,3
268439698,2,9,4,0,0,0,0,1776,98,11
268439794,2,15,4,0,0,0,0,803,98,1
268439794,2,15,4,0,0,0,0,1540,98,0
268440658,2,5,5,0,0,0,0,511,98,2
268441698,2,6,6,0,0,0,0,1948,98,0
268441762,2,10,6,0,0,0,0,441,98,1
268442786,2,10,7,0,0,0,0,819,98,6
268442786,2,10,7,0,0,0,0,1604,98,8
268442834,2,13,7,0,0,0,0,1000,98,3
268442850,2,14,7,0,0,0,0,1463,98,2
268442866,2,15,7,0,0,0,0,968,98,0
268468226,2,0,0,1,0,0,0,1090,98,2
268468258,2,2,0,1,0,0,0,1841,98,1
268468274,2,3,0,1,0,0,0,652,98,1
268468274,2,3,0,1,0,0,0,1039,98,6
268468274,2,3,0,1,0,0,0,1664,98,5
268468274,2,3,0,1,0,0,0,1665,98,3
268468290,2,4,0,1,0,0,0,139,98,1
268468370,2,9,0,1,0,0,0,781,98,1
268468370,2,9,0,1,0,0,0,1389,98,4
268468370,2,9,0,1,0,0,0,1738,98,0
268468402,2,11,0,1,0,0,0,221,98,7
268468402,2,11,0,1,0,0,0,290,98,5
268468402,2,11,0,1,0,0,0,1186,98,0
268468450,2,14,0,1,0,0,0,1458,98,4
268468498,2,17,0,1,0,0,0,323,98,6
268469250,2,0,1,1,0,0,0,1096,98,2
268469282,2,2,1,1,0,0,0,1573,98,15
268469378,2,8,1,1,0,0,0,1013,98,0
268469522,2,17,1,1,0,0,0,1661,98,8
268470338,2,4,2,1,0,0,0,1267,98,1
268470370,2,6,2,1,0,0,0,987,98,15
268470370,2,6,2,1,0,0,0,1338,98,2
268470434,2,10,2,1,0,0,0,1797,98,4
268470514,2,15,2,1,0,0,0,1892,98,2
268471330,2,2,3,1,0,0,0,1102,98,9
268471554,2,16,3,1,0,0,0,1594,98,28
